,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,bedroom_ratio,household_rooms
10563,-117.76,33.72,14.0,8.010359588919783,5.963579343618446,7.215239978730097,5.918893854273146,7.9739,368700.0,1,0,0,0,0,0.7444833502690045,1.3533541547018457
18932,-122.13,38.26,40.0,7.338888133838879,5.545177444479562,6.507277712385012,5.575949103146316,3.3281,170200.0,0,0,0,1,0,0.7555882230867239,1.3161684222866736
6485,-118.03,34.09,29.0,7.106606137727303,5.82600010738045,7.050122520269059,5.780743515792329,2.8029,180900.0,0,1,0,0,0,0.8198006185331679,1.2293584931268562
3990,-118.66,34.19,23.0,8.928640371201949,6.939253946041508,8.07775756373692,6.950814768442584,7.642,374900.0,1,0,0,0,0,0.7771904408226675,1.2845458652903394
15723,-122.44,37.78,37.0,7.119635638017636,5.752572638825633,6.1779441140506,5.697093486505405,3.6875,492300.0,0,0,0,1,0,0.8079869436165918,1.2496961222212308
9032,-118.62,34.06,25.0,8.173857454773621,6.371611847231857,7.333676395657684,6.400257445308821,7.4001,500001.0,0,0,0,0,1,0.7795110059707203,1.2771138543442173
15662,-122.43,37.81,39.0,8.09437844497296,6.731018100482083,7.037027614686276,6.587550014824796,3.7679,500001.0,0,0,0,1,0,0.8315670123704684,1.2287388219834625
12174,-117.23,33.78,23.0,8.150756470275551,6.556778356158042,7.890956716138919,6.410174881966167,1.9767,81500.0,0,1,0,0,0,0.8044380150565802,1.2715341812602003
10512,-117.69,33.52,4.0,7.669961995473577,6.439350371100098,7.0707241072602764,6.182084906716632,3.4455,325000.0,1,0,0,0,0,0.8395544039071219,1.2406756152993654
17919,-121.99,37.35,18.0,7.44600149832412,6.234410725718371,6.880384082186005,6.148468295917647,4.3971,238900.0,1,0,0,0,0,0.8372830340044327,1.211033568029941
18502,-121.37,37.06,25.0,6.163314804034641,4.532599493153256,5.707110264748875,4.653960350157523,3.8062,340900.0,0,1,0,0,0,0.7354158658561651,1.324316139441547
19694,-121.62,39.12,26.0,7.2485040723706105,5.3230099791384085,6.4425401664681985,5.375278407684165,4.2188,94200.0,0,1,0,0,0,0.7343597969998142,1.3484890497966762
19732,-122.08,40.09,19.0,7.867871490396322,6.222576268071369,7.078341579557671,6.182084906716632,2.3657,94000.0,0,1,0,0,0,0.7908843294742126,1.2726890052655437
12906,-121.34,38.61,20.0,8.665957964681349,7.046647277848756,7.8582541821860294,6.96979066990159,3.9063,162100.0,0,1,0,0,0,0.8131411791480879,1.2433598618828687
6967,-118.04,33.98,50.0,7.5766097669730375,6.129050210060545,7.217443431696533,6.12029741895095,3.0,163200.0,1,0,0,0,0,0.8089436302734629,1.2379479702265361
8825,-118.36,34.09,33.0,8.150179269682326,7.065613363597717,7.520776415062797,7.034387929915503,2.0205,243800.0,1,0,0,0,0,0.8669273558044224,1.1586195346181634
1517,-122.07,37.93,25.0,8.882114044208821,7.3277805384216315,8.09101504171053,7.2682230211595655,3.7433,252100.0,0,0,0,1,0,0.8250041039722269,1.2220475373899269
9043,-118.12,34.68,12.0,8.57922858233569,6.775366090936392,7.799753318287247,6.659293919683638,4.6629,131500.0,0,1,0,0,0,0.7897407122228468,1.2883090438427836
3327,-122.83,38.89,11.0,6.46302945692067,4.90527477843843,5.594711379601839,4.51085950651685,3.4514,100000.0,1,0,0,0,0,0.7589745352600579,1.4327711709006932
20583,-122.0,38.73,31.0,5.918893854273146,4.31748811353631,5.342334251964811,4.442651256490317,3.875,137500.0,0,1,0,0,0,0.7294417199962623,1.3322886521029917
7691,-118.11,33.95,34.0,7.749322464660356,5.814130531825066,6.848005274576363,5.877735781779639,6.4319,452300.0,1,0,0,0,0,0.7502759832668665,1.3184196691321917
7563,-118.19,33.9,36.0,7.752335163302292,6.298949246855942,7.637234388789473,6.20455776256869,1.9952,112900.0,1,0,0,0,0,0.8125228223714666,1.2494581338368944
6035,-117.72,34.06,32.0,7.700747794511798,6.484635235635252,7.449498005382849,6.345636360828596,1.9643,113200.0,0,1,0,0,0,0.8420786407596349,1.2135501243103466
17594,-121.91,37.3,31.0,6.424869023905388,4.882801922586371,5.225746673713202,4.68213122712422,3.625,265000.0,1,0,0,0,0,0.7599846634100466,1.3722103700736221
8782,-118.32,33.8,29.0,8.370547611074752,6.945051063725834,7.6511201757027,6.866933284461882,3.1275,286400.0,1,0,0,0,0,0.8297009211843084,1.218964458270647
2693,-115.39,32.76,16.0,7.036148493750536,5.2832037287379885,6.1779441140506,5.225746673713202,6.2558,146300.0,0,1,0,0,0,0.7508658655272125,1.3464388790876725
7716,-118.12,33.94,33.0,7.781138509845015,6.3578422665081,7.062191632286556,6.3080984415095305,2.7317,264700.0,1,0,0,0,0,0.8170838057263596,1.2335157071491398
1088,-121.81,39.7,21.0,8.527539483470381,6.961296045910167,7.989221408815276,6.8885724595653635,1.5863,81300.0,0,1,0,0,0,0.8163311421077334,1.2379254966867879
13075,-121.29,38.59,19.0,7.8083230503910555,6.154858094016418,7.205635176410364,6.175867270105761,3.6563,95600.0,0,1,0,0,0,0.7882432699436239,1.2643281840248064
6218,-117.92,34.07,29.0,7.438383530044307,5.991464547107982,6.959398512133975,6.021023349349527,3.2122,195500.0,1,0,0,0,0,0.8054793790758317,1.235401874142857
13654,-117.31,34.04,29.0,7.8168199657645525,5.950642552587727,7.080867896690782,5.955837369464831,4.7344,134600.0,0,1,0,0,0,0.7612613030170643,1.3124636353975767
2419,-119.45,36.59,41.0,7.4673710669175595,5.8377304471659395,7.066466970136958,5.752572638825633,1.6875,66100.0,0,1,0,0,0,0.7817651479820842,1.298092442417554
17577,-121.94,37.31,30.0,7.427144133408616,5.746203190540153,6.755768921984255,5.739792912179234,4.0474,280500.0,1,0,0,0,0,0.773676003498129,1.2939742333994317
16368,-121.31,38.01,22.0,7.650644551436897,6.244166900663736,7.173958319756794,6.238324625039508,2.8348,101600.0,0,1,0,0,0,0.816162201587446,1.2263941059957977
9499,-123.53,38.93,38.0,7.442492722794441,5.87493073085203,6.2285110035911835,5.356586274672012,2.5625,165600.0,0,0,0,0,1,0.7893767518050274,1.3894096615199483
11513,-118.07,33.72,24.0,7.123672785204607,5.6937321388027,6.2422232654551655,5.541263545158426,4.9044,485000.0,0,0,0,0,1,0.7992691846582568,1.2855683053423406
19537,-120.92,37.65,23.0,6.226536669287466,4.8283137373023015,5.099866427824199,4.867534450455582,1.3696,275000.0,0,1,0,0,0,0.7754413077045011,1.2791972471206006
4135,-118.18,34.13,52.0,7.709308333385869,6.16541785423142,7.179307969504034,6.115892125483034,3.5341,182100.0,1,0,0,0,0,0.7997368359923434,1.2605370034673373
9997,-121.05,39.11,7.0,7.92588031673756,6.049733455231958,7.042286171939743,5.948034989180646,3.6333,170200.0,0,1,0,0,0,0.7632885198198578,1.3325207957173377
16245,-121.26,37.98,32.0,8.094073148069352,6.710523109452428,7.62608275807238,6.6052979209482015,2.1265,55700.0,0,1,0,0,0,0.8290662793247752,1.2253910792425597
15138,-116.92,32.82,16.0,7.932003152361385,6.150602768446279,7.285506548522785,6.144185634125646,4.0048,184600.0,1,0,0,0,0,0.7754160771627056,1.2909771326416242
7179,-118.18,34.04,36.0,7.4999765409521215,6.447305862541213,7.6586995582682995,6.507277712385012,1.55,129000.0,1,0,0,0,0,0.8596434705278062,1.152552092048838
8629,-118.39,33.88,35.0,7.145196134997171,5.37989735354046,6.257667587882639,5.2574953720277815,6.0441,470000.0,1,0,0,0,0,0.7529390728953852,1.3590494388283818
17124,-122.13,37.46,35.0,7.186901020411631,5.707110264748875,7.033506484287697,5.662960480135946,3.7312,159600.0,0,0,0,1,0,0.7940989097442724,1.2691066882103865
4258,-118.34,34.11,51.0,6.843749949006225,5.855071922202427,6.269096283706261,5.811140992976701,4.3571,468800.0,1,0,0,0,0,0.8555356297102347,1.1776947001075222
10490,-117.67,33.49,10.0,5.905361848054571,4.127134385045092,4.859812404361672,4.127134385045092,8.163,250000.0,1,0,0,0,0,0.6988791696828386,1.4308625058231659
17376,-120.42,34.96,19.0,7.740229524763182,6.238324625039508,7.1284959456800365,6.2422232654551655,2.212,132000.0,1,0,0,0,0,0.8059611934092321,1.239979602715922
14359,-117.22,32.74,52.0,7.13966033596492,5.313205979041787,6.320768294250582,5.3471075307174685,7.2758,345200.0,0,0,0,0,1,0.7441818978806799,1.3352378449376217
18582,-121.79,36.93,19.0,7.829232537543592,6.234410725718371,7.526717561352706,6.2878585601617845,3.1815,189100.0,1,0,0,0,0,0.7962990875315611,1.2451349633001523
19448,-121.02,37.68,25.0,8.09040229659332,6.3784261836515865,7.51479976048867,6.361302477572996,3.996,114500.0,0,1,0,0,0,0.7883941922563472,1.2718153750928098
16109,-122.5,37.74,45.0,7.4798641311650265,5.857933154483459,7.002155954403621,5.8377304471659395,3.7552,296600.0,0,0,0,0,1,0.7831603691939063,1.2812965927188875
7294,-118.2,33.98,38.0,6.7661917146603505,5.497168225293202,6.85751406254539,5.4638318050256105,1.8929,163100.0,1,0,0,0,0,0.8124464184753224,1.2383601758086393
8909,-118.48,34.03,19.0,6.805722553416985,5.652489180268651,6.028278520230698,5.60947179518496,1.3333,310000.0,1,0,0,0,0,0.8305494583276357,1.2132555081672503
17811,-121.87,37.39,16.0,7.19668657083435,5.966146739123692,7.00669522683704,6.030685260261263,3.7153,229800.0,1,0,0,0,0,0.8290130020810403,1.1933447461197093
16796,-122.43,37.66,29.0,8.17244681834278,6.668228248417403,7.723120092266331,6.647688373563329,4.3039,278400.0,0,0,0,0,1,0.8159402436796275,1.2293667150288126
17681,-121.87,37.29,18.0,7.545918151209323,6.343880434126331,6.882437470997847,6.317164686747284,2.3715,228000.0,1,0,0,0,0,0.8407035839780013,1.1945102788027402
4598,-118.28,34.05,44.0,6.876264611890766,5.953243334287785,7.498869733976931,5.929589143389895,1.4801,212500.0,1,0,0,0,0,0.8657670509062654,1.1596527930701899
10229,-117.93,33.86,36.0,6.837332814685591,5.634789603169249,6.658011045870748,5.717027701406222,2.6563,155000.0,1,0,0,0,0,0.8241210068151934,1.1959593641646702
15790,-122.4,37.77,52.0,4.976733742420574,4.1588830833596715,6.967909201801884,4.23410650459726,4.3958,225000.0,0,0,0,1,0,0.8356651769232247,1.1753917236179565
11690,-118.0,33.87,13.0,7.643482907077201,6.300785794663244,7.213031659834869,6.137727054086234,2.95,165600.0,1,0,0,0,0,0.8243343867269284,1.2453279267263113
1778,-122.35,37.94,34.0,7.53955882930103,6.131226489483141,7.214504414151143,6.0473721790462776,1.6571,105200.0,0,0,0,1,0,0.8132075932155766,1.246749597358184
18528,-122.04,36.96,44.0,7.166265974133638,5.598421958998375,6.470799503782602,5.560681631015528,3.2437,223900.0,0,0,0,0,1,0.7812188354724293,1.2887387643562842
14018,-117.16,32.74,52.0,6.748759547491679,5.572154032177765,5.966146739123692,5.521460917862246,2.6042,225000.0,0,0,0,0,1,0.8256560324850771,1.2222778804173098
6718,-118.16,34.13,36.0,8.295049140435111,6.473890696352274,7.198931240688173,6.448889394146858,7.723,500001.0,1,0,0,0,0,0.780452362216228,1.2862756101793071
6056,-117.8,34.03,25.0,8.352554369474591,6.467698726104354,7.542213463193403,6.45833828334479,6.2384,247600.0,1,0,0,0,0,0.7743378181100302,1.2932977498274962
6061,-117.79,34.02,5.0,9.835797403566177,7.959625305098115,9.151439264056021,7.9294865233142895,6.4266,315600.0,1,0,0,0,0,0.809250636070664,1.2404078592790275
15671,-122.44,37.8,52.0,8.055157731819678,6.579251212010101,7.044032897274685,6.490723534502507,4.625,500001.0,0,0,0,1,0,0.8167749696595741,1.2410261643407186
6840,-118.12,34.07,43.0,6.957497370876951,5.53338948872752,6.710523109452428,5.501258210544727,2.025,215600.0,1,0,0,0,0,0.7953131986638565,1.2647101998486323
16815,-122.43,37.64,42.0,8.316789127071518,6.630683385642372,7.529406457837013,6.648984550024776,4.207,272700.0,0,0,0,0,1,0.7972648199121946,1.2508359832240137
12265,-116.88,33.74,20.0,8.043020885298283,6.436150368369428,6.90875477931522,6.2324480165505225,1.5982,140000.0,0,1,0,0,0,0.8002155483810779,1.2905074962422005
1375,-122.12,38.01,50.0,7.461065514354283,5.87493073085203,6.731018100482083,5.8971538676367405,3.609,135700.0,0,0,0,1,0,0.7874117603644277,1.2651977007587007
13335,-117.67,34.04,13.0,7.738923757439457,5.926926025970411,7.158513997329321,5.937536205082426,5.2551,194300.0,0,1,0,0,0,0.7658592088173545,1.303389737786369
6286,-117.93,34.04,30.0,7.198183577101943,5.480638923341991,6.80903930604298,5.537334267018537,4.8854,178100.0,1,0,0,0,0,0.7613919351510271,1.2999366175121043
12921,-121.32,38.66,26.0,7.047517221357296,5.267858159063328,6.2166061010848646,5.272999558563747,5.078,163400.0,0,1,0,0,0,0.7474771601975284,1.3365290747865888
12437,-116.17,33.66,22.0,6.461468176353717,5.318119993844216,6.499787040655854,5.0369526024136295,1.9306,47500.0,0,1,0,0,0,0.8230513327151128,1.282812979668993
13177,-117.78,33.97,2.0,6.322565239927284,4.1588830833596715,5.19295685089021,4.007333185232471,8.4411,500001.0,1,0,0,0,0,0.6577841312092974,1.5777488288787005
149,-122.22,37.8,52.0,7.909122183211411,6.295266001439646,7.078341579557671,6.246106765481563,4.5428,239800.0,0,0,0,1,0,0.7959500252509089,1.2662483175792518
1705,-122.29,37.94,20.0,8.93313654381203,7.2633296174768365,8.199189359078067,7.217443431696533,4.4387,190000.0,0,0,0,1,0,0.813077196554007,1.2377147986475046
10858,-117.86,33.71,36.0,5.2574953720277815,3.7612001156935624,5.342334251964811,3.6375861597263857,3.375,157500.0,1,0,0,0,0,0.7153977035728502,1.4453253177165275
15179,-117.08,33.03,17.0,6.895682697747868,4.962844630259907,6.139884552226255,5.030437921392435,5.8747,229300.0,1,0,0,0,0,0.7197031603383917,1.3707917293687881
18157,-122.06,37.37,32.0,7.828436359157585,6.361302477572996,7.057036981697891,6.366470447731438,4.9087,322700.0,1,0,0,0,0,0.8125891539159849,1.2296352309225105
17909,-121.97,37.36,36.0,6.641182169740591,4.90527477843843,5.726847747587197,4.919980925828125,4.575,247600.0,1,0,0,0,0,0.7386147003749534,1.3498390074800453
5464,-118.51,33.98,40.0,7.550661243105336,6.522092798170152,6.763884908562435,6.376726947898627,2.3417,425000.0,1,0,0,0,0,0.8637776994863343,1.1840966854623696
2062,-119.73,36.62,35.0,7.640603826393634,5.902633333401366,6.934397209928558,5.811140992976701,3.5781,92800.0,0,1,0,0,0,0.7725349288509583,1.3148199012255954
13934,-117.32,34.24,29.0,7.1631723908466425,5.575949103146316,5.780743515792329,4.736198448394496,1.9265,103300.0,0,1,0,0,0,0.7784189460903472,1.512430796322493
8640,-118.4,33.87,26.0,8.811801223938751,7.273786317844895,7.938802248154481,7.240649694255466,5.2276,434500.0,1,0,0,0,0,0.8254596458763075,1.216990407770976
4454,-118.17,34.1,37.0,5.703782474656201,4.499809670330265,5.765191102784844,4.532599493153256,1.3125,145800.0,1,0,0,0,0,0.7889167741449491,1.258391014531966
13928,-114.61,34.84,48.0,7.163946684342547,5.517452896464707,6.364750756851911,5.356586274672012,2.1571,48600.0,0,1,0,0,0,0.7701694526180101,1.3374089983795139
2060,-119.74,36.65,19.0,7.842671474979457,6.139884552226255,7.1372784372603855,6.037870919922137,2.9013,89500.0,0,1,0,0,0,0.7828817733618426,1.298913404906078
9235,-120.09,37.02,9.0,7.3833681469923835,5.697093486505405,6.964135612418245,5.69035945432406,3.7143,81600.0,0,1,0,0,0,0.77161173235363,1.297522275395418
7319,-118.2,33.97,30.0,7.555905093611346,6.333279628139691,7.628517626575055,6.282266746896006,2.3917,154600.0,1,0,0,0,0,0.8381894094321795,1.2027354771818037
17073,-122.19,37.48,35.0,8.863332833439587,7.4067107301776405,8.59062950948942,7.37650812632622,4.1776,265300.0,0,0,0,1,0,0.8356575195093202,1.2015621323329122
12908,-121.29,38.63,24.0,7.9617188159813645,6.269096283706261,7.158513997329321,6.1903154058531475,3.3182,213000.0,0,1,0,0,0,0.7874048843727635,1.286157213968984
8972,-118.41,34.01,44.0,7.606387389772652,5.978885764901122,6.8690144506657065,5.902633333401366,4.5982,333500.0,1,0,0,0,0,0.7860348754968981,1.288643044576429
14637,-117.2,32.8,36.0,8.2987883944492,6.97354301952014,7.390798521735676,6.736966958001855,2.3599,168400.0,0,0,0,0,1,0.840308571331271,1.2318285730334904
17170,-122.27,37.43,33.0,7.379008127628304,5.4116460518550396,6.4457198193855785,5.375278407684165,15.0001,500001.0,0,0,0,0,1,0.7333839397185219,1.3727676164791263
2240,-119.81,36.83,19.0,8.823206220552741,7.0909098220799835,7.75190533307861,7.01211529430638,4.049,126000.0,0,1,0,0,0,0.8036658834474986,1.2582802549919438
150,-122.22,37.81,52.0,7.613324979540639,5.8289456176102075,6.6293632534374485,5.831882477283517,4.072,270100.0,0,0,0,1,0,0.7656241698961214,1.305466118221044
3323,-122.92,38.97,20.0,7.63433723562832,5.953243334287785,6.807934943699926,5.811140992976701,2.9934,134200.0,1,0,0,0,0,0.7797983178559208,1.3137415259507763
16918,-122.35,37.57,52.0,7.682943169878292,5.598421958998375,6.665683717782408,5.616771097666572,10.4286,500001.0,0,0,0,0,1,0.7286819432619936,1.3678576242977196
6307,-117.87,33.99,21.0,7.950854857719988,6.246106765481563,7.616775808698373,6.320768294250582,4.9271,209700.0,1,0,0,0,0,0.7855893331289808,1.2578937381634674
10169,-117.94,33.9,27.0,7.615791072035833,5.493061443340548,6.568077911411976,5.541263545158426,9.7956,500001.0,1,0,0,0,0,0.7212726020689217,1.3743780655749511
15433,-117.25,33.2,10.0,7.62608275807238,6.161207321695077,7.172424577124845,6.156978985585555,2.7961,131300.0,1,0,0,0,0,0.8079124653051136,1.2386078912931529
19821,-119.45,36.48,38.0,5.998936561946683,4.465908118654584,5.7430031878094825,4.477336814478207,3.1719,106300.0,0,1,0,0,0,0.7444499658461758,1.3398448252872404
2154,-119.8,36.78,50.0,7.506042178518122,5.926926025970411,6.6039438246004725,5.82600010738045,2.2614,73000.0,0,1,0,0,0,0.7896206662591033,1.2883697288315141
2117,-119.73,36.76,30.0,7.3453648404168685,5.645446897643238,6.787844982309579,5.7430031878094825,3.1,71300.0,0,1,0,0,0,0.7685727013285897,1.2790111027639122
3195,-119.73,36.31,20.0,7.80016307039296,6.073044534100405,7.365180126021013,5.993961427306569,2.8281,60200.0,0,1,0,0,0,0.7785791757549057,1.301336881291547
10222,-117.89,33.88,33.0,7.367077059881012,5.54907608489522,6.648984550024776,5.484796933490655,5.3836,229600.0,1,0,0,0,0,0.7532262849690953,1.3431813701063369
1676,-122.26,38.04,41.0,7.829232537543592,6.29156913955832,7.07326971745971,6.175867270105761,2.694,123000.0,0,0,0,1,0,0.8035997282477305,1.2677138602769094
16332,-121.34,38.03,20.0,8.346167594364134,6.62273632394984,7.6362696033793735,6.5722825426940075,4.4063,130800.0,0,1,0,0,0,0.7935062708807734,1.2699039550029758
11110,-117.89,33.85,13.0,7.367708572374371,6.163314804034641,7.422373700986824,6.07073772800249,3.2303,201300.0,1,0,0,0,0,0.8365307535567204,1.213643036889791
7234,-118.14,34.02,42.0,7.233455418621439,6.129050210060545,7.509883061154913,6.1224928095143865,1.4178,145500.0,1,0,0,0,0,0.8473198292315773,1.1814559271316107
2299,-119.76,36.82,17.0,8.84404789894249,7.304515946460155,8.025189321890835,7.282073658093465,2.3375,99300.0,0,1,0,0,0,0.8259245121607244,1.214495803556314
3100,-117.69,35.65,5.0,7.0317412587631285,5.6240175061873385,6.255750041753367,5.4510384535657,4.0167,87500.0,0,1,0,0,0,0.7998043868833413,1.2899819582383316
14107,-117.11,32.75,46.0,6.54534966033442,5.209486152841421,6.400257445308821,5.278114659230517,2.4219,90600.0,0,0,0,0,1,0.795906471492503,1.24009235928358
5777,-118.26,34.16,18.0,7.4821189235521155,6.26530121273771,6.85751406254539,6.259581464064923,3.5417,177100.0,1,0,0,0,0,0.8373699050700567,1.195306581838666
7817,-118.11,33.89,34.0,7.827639546366422,6.38856140554563,7.346010209913293,6.302618975744905,3.2069,236500.0,1,0,0,0,0,0.8161542656254771,1.2419661693798132
12928,-121.3,38.65,36.0,7.418180822726788,5.683579767338681,6.741700694652055,5.726847747587197,3.5852,121600.0,0,1,0,0,0,0.7661689439985235,1.295334038844
16540,-121.22,37.79,38.0,7.674617497364363,6.113682179832232,7.186144304522325,6.126869184114185,2.5025,101900.0,0,1,0,0,0,0.7966106691221821,1.2526165104460196
8306,-118.12,33.75,41.0,7.636752112435779,6.198478716492308,6.610696044717759,6.028278520230698,3.9934,500001.0,0,0,0,0,1,0.8116642553316128,1.2668213797367025
1618,-122.12,37.81,26.0,8.30622521603216,6.2422232654551655,7.304515946460155,6.212606095751519,7.6717,416500.0,0,0,0,1,0,0.751511439083883,1.3369953105046142
1318,-121.77,37.99,4.0,8.6347984334905,6.660575149839686,7.795646536334594,6.57507584059962,5.4409,205100.0,0,1,0,0,0,0.7713642884825557,1.3132621802128204
11348,-117.91,33.77,26.0,8.622813673279921,7.243512974665482,8.422003004412488,7.195937226475569,3.0902,190400.0,1,0,0,0,0,0.8400405307505867,1.198289173723547
4091,-118.42,34.15,31.0,7.529406457837013,6.066108090103747,6.602587892189336,5.8888779583328805,5.2853,355900.0,1,0,0,0,0,0.8056555485578567,1.2785808283193831
10730,-117.87,33.6,35.0,7.377133712833954,5.988961416889864,6.663132695990803,6.021023349349527,5.1155,500000.0,1,0,0,0,0,0.8118276894549037,1.2252292151683706
6281,-117.92,34.03,32.0,7.506591780070841,5.929589143389895,7.455298485683291,5.929589143389895,3.975,162400.0,1,0,0,0,0,0.7899176240184378,1.2659547902132369
12270,-117.06,34.0,33.0,7.362645270417825,5.7899601708972535,6.779921907472252,5.645446897643238,2.5357,94400.0,0,1,0,0,0,0.7863967308272448,1.3041740368670287
4385,-118.26,34.08,52.0,6.892641641172089,5.6240175061873385,6.902742737158593,5.564520407322694,2.3816,166700.0,1,0,0,0,0,0.8159451483148598,1.238676675909327
15485,-117.13,33.14,16.0,7.408530566894626,5.631211781821365,6.901737206656574,5.627621113690637,4.8526,170700.0,1,0,0,0,0,0.7600983394716228,1.3164586629457815
990,-121.77,37.65,16.0,8.364275084991524,6.318968113746434,7.577121930876679,6.3578422665081,7.3588,327500.0,0,1,0,0,0,0.7554711017437606,1.3155839252340262
7695,-118.11,33.96,29.0,7.932003152361385,6.368187186350492,7.153833801578843,6.311734809152915,4.3882,261600.0,1,0,0,0,0,0.8028472838484262,1.2567072908162824
9241,-119.87,36.93,13.0,7.265429723253953,5.3471075307174685,6.555356891810665,5.327876168789581,4.3625,111800.0,0,1,0,0,0,0.7359657631266263,1.3636633985253745
17159,-122.2,37.4,37.0,7.167809184316444,5.272999558563747,6.293419278846481,5.262690188904886,8.2782,500001.0,0,0,0,0,1,0.7356501021401848,1.3620047783599427
6311,-118.0,34.03,25.0,8.840724916761715,7.051855622955894,8.272059622210412,7.022868086082641,5.257,226100.0,1,0,0,0,0,0.7976558132224897,1.2588482096483569
140,-122.18,37.81,30.0,5.680172609017068,3.6635616461296463,4.844187086458591,3.970291913552122,6.3624,483300.0,0,0,0,1,0,0.644973647510971,1.4306687600547632
1026,-120.59,38.45,13.0,7.987864096085687,6.326149473155099,6.9957661563048505,6.1463292576688975,3.0,119000.0,0,1,0,0,0,0.7919700932637447,1.299615390132097
20137,-119.05,34.36,22.0,7.504391559161238,6.2285110035911835,7.795234929002173,6.161207321695077,2.8417,162500.0,1,0,0,0,0,0.8299821450531215,1.218006661249085
416,-122.27,37.89,52.0,7.590346945602565,5.683579767338681,6.584791392385716,5.60947179518496,5.3989,335600.0,0,0,0,1,0,0.7487905109043057,1.3531304234594677
16496,-121.0,37.8,13.0,8.301769763117166,6.61338421837956,7.718240951959316,6.642486801367256,3.6107,141300.0,0,1,0,0,0,0.7966234197148286,1.2497984582232624
6110,-117.89,34.13,34.0,7.67786350067821,5.958424693029782,7.275172319452771,5.955837369464831,4.1995,147400.0,1,0,0,0,0,0.7760524386117903,1.2891324971434057
14665,-117.12,32.8,31.0,7.454719949364001,5.8377304471659395,6.779921907472252,5.846438775057725,3.8125,166300.0,0,0,0,0,1,0.783091851446946,1.2750873200225032
19505,-121.03,37.64,22.0,7.601901959875166,5.961005339623274,7.327123292259293,5.961005339623274,3.148,102300.0,0,1,0,0,0,0.7841465689885274,1.275271791713509
19918,-119.3,36.3,14.0,8.014335737299424,6.152732694704104,7.329093736246592,6.20050917404269,5.3602,118600.0,0,1,0,0,0,0.7677158652174684,1.2925286476230036
741,-122.12,37.67,33.0,8.140315540159985,6.525029657843462,7.4949862339505335,6.543911845564792,3.9395,184700.0,0,0,0,1,0,0.8015696229037361,1.2439525061263124
18220,-122.07,37.4,15.0,7.9865049385539955,6.814542897259958,6.8501261661455,6.568077911411976,4.359,192200.0,0,0,0,1,0,0.8532572069621448,1.2159577042588845
10869,-117.88,33.7,16.0,7.317212408359839,5.883322388488279,6.728628613084702,5.8289456176102075,3.8029,205400.0,1,0,0,0,0,0.8040387595919238,1.2553234990309965
7699,-118.12,33.96,36.0,7.2633296174768365,5.4638318050256105,6.54965074223381,5.484796933490655,4.8523,267300.0,1,0,0,0,0,0.7522489123829214,1.3242659127681289
3264,-123.07,39.12,24.0,7.002155954403621,5.267858159063328,5.869296913133774,4.983606621708336,3.8333,92600.0,1,0,0,0,0,0.752319456088435,1.4050378542926296
832,-122.02,37.6,31.0,7.6760099320288875,6.259581464064923,7.527793987721444,6.082218910376446,2.652,159800.0,0,0,0,1,0,0.81547334090153,1.2620410486925069
6849,-118.14,34.06,37.0,7.200424892944957,5.556828061699537,6.561030665896573,5.476463551931511,4.7569,253800.0,1,0,0,0,0,0.7717361328418506,1.314794634286467
13511,-117.32,34.11,38.0,7.288244401020124,5.823045895483019,7.097548850614793,5.783825182329737,2.2604,68100.0,0,1,0,0,0,0.7989641366400907,1.2601080031406489
17069,-122.25,37.53,16.0,8.395929103923198,6.499787040655854,7.425357887027151,6.436150368369428,7.6864,422500.0,0,0,0,1,0,0.7741593527294881,1.3044954861814815
6958,-118.06,34.0,34.0,8.517793011488205,6.822197390620491,7.862497197230545,6.795705775173514,3.9243,219800.0,1,0,0,0,0,0.8009348643972901,1.2534081511600936
16425,-121.47,38.13,13.0,8.068716192714781,6.573680166960646,7.478169694159785,6.440946540632921,2.2619,123500.0,0,1,0,0,0,0.814712032243246,1.2527221180633967
906,-121.99,37.54,28.0,8.021912778985708,6.230481447578482,7.480428306074208,6.248042874508429,5.3283,227900.0,1,0,0,0,0,0.7766827712088719,1.2839080877172822
8469,-118.31,33.91,31.0,7.255591274253665,5.8289456176102075,6.774223886357614,5.66988092298052,3.8173,177900.0,1,0,0,0,0,0.8033729295493968,1.279672602090482
16658,-120.66,35.26,15.0,8.61993026886735,7.1853870155804165,7.776535028185241,7.061334366910438,2.2656,226200.0,0,0,0,0,1,0.833578322730976,1.220722574653953
20195,-119.2,34.27,8.0,8.505727713306959,7.068172000388042,8.0106915391303,6.9411900550683745,3.445,203400.0,0,0,0,0,1,0.8309896858478195,1.2253990520107108
11582,-118.03,33.76,32.0,8.000014093678072,6.20455776256869,7.223295679562314,6.1779441140506,5.0866,223500.0,1,0,0,0,0,0.7755683539947483,1.294931444181165
9265,-119.81,36.92,14.0,8.475537516147405,6.566672429803241,7.6246189861593985,6.46302945692067,4.665,121300.0,0,1,0,0,0,0.774779465879605,1.3113877280988908
7856,-118.13,33.9,36.0,7.503840746698951,5.860786223465865,6.787844982309579,5.8522024797744745,3.4868,208400.0,1,0,0,0,0,0.7810381938134963,1.2822250721215862
